11304,0,0,58
11305,1,0,116
11306,0,0,85
11307,3,0,28
11308,1,0,128
11309,0,0,23
11310,0,0,47
11311,0,0,78
11312,0,0,34
11313,0,0,48
11314,0,0,123
11315,0,0,3
11400,1,0,10
11401,0,0,34
11402,0,0,122
11403,0,0,12
11404,0,0,46
11405,0,0,145
11406,0,0,22
11407,0,0,4
11408,0,0,16
11409,0,0,20
11410,0,0,12
11411,0,0,18
11412,0,0,136
11413,0,0,75
11414,0,0,11
11415,0,0,205
11500,9,0,106
11501,0,0,32
11502,0,0,15
11503,0,0,28
11504,5,0,157
11505,0,0,41
11506,4,0,75
11507,0,0,115
11508,0,0,133
11509,0,0,30
11510,0,0,95
11511,0,0,27
11512,0,0,122
11513,0,0,23
11514,0,0,118
11515,0,0,53
11600,0,0,102
11601,0,0,35
11602,0,0,133
11603,0,0,7
11604,1,0,43
11605,0,0,5
11606,0,0,178
11607,0,0,32
11608,0,0,29
11609,0,0,77
11610,0,0,50
11611,7,0,33
11612,0,0,106
11613,0,0,45
11614,0,0,51
11615,0,0,25
11700,1,0,11
11701,0,0,23
11702,24,0,76
11703,1,0,47
11704,0,0,86
11705,0,0,14
11706,0,0,25
11707,0,0,25
11708,0,0,22
11709,0,0,18
11710,0,0,15
11711,0,0,51
11712,68,0,1945
11713,6,0,41
11714,0,0,16
11715,0,0,9
11800,0,0,60
11801,0,0,15
11802,0,0,151
11803,3,0,18
11804,0,0,42
11805,0,0,55
11806,5,0,107
11807,20,0,44
11808,0,0,11
11809,1,0,29
11810,0,0,7
11811,0,0,8
11812,0,0,28
11813,10,0,65
11814,0,0,48
11815,0,0,46
11900,0,0,14
11901,0,0,65
11902,0,0,27
11903,7,0,161
11904,0,0,593
11905,0,0,18
11906,0,0,69
11907,0,0,18
11908,0,0,45
11909,0,0,77
11910,0,0,30
11911,0,0,69
11912,0,0,134
11913,3,0,266
11914,0,0,54
11915,1,0,85
12000,8,0,24
12001,19,0,70
12002,2,0,48
12003,0,0,293
12004,0,0,38
12005,0,0,83
12006,0,0,32
12007,0,0,19
12008,117,0,66
12009,0,0,30
12010,21,0,694
12011,48,0,119
12012,0,0,80
12013,3,0,191
12014,7,0,109
12015,0,0,36
12100,0,0,18
12101,0,0,19
12102,3,0,43
12103,0,0,17
12104,0,0,7
12105,0,0,95
12106,0,0,29
12107,0,0,23
12108,0,0,44
12109,0,0,7
12110,0,0,111
12111,0,0,64
12112,0,0,11
12113,1,0,16
12114,0,0,58
12115,0,0,16
12200,0,0,23
12201,0,0,28
12202,0,0,103
12203,0,0,47
12204,0,0,39
12205,0,0,102
12206,24,0,16
12207,0,0,41
12208,0,0,18
12209,1,0,20
12210,0,0,36
12211,0,0,39
12212,3,0,447
12213,9,0,56
12214,0,0,105
12215,0,0,121
12300,0,0,31
12301,0,0,78
12302,0,0,40
12303,0,0,27
12304,0,0,38
12305,1,0,27
12306,0,0,71
12307,0,0,100
12308,0,0,16
12309,0,0,71
12310,26,0,69
12311,1,0,40
12312,13,0,51
12313,0,0,26
12314,0,0,99
12315,0,0,27
12400,0,0,237
12401,0,0,18
12402,0,0,20
12403,0,0,98
12404,0,0,37
12405,0,0,63
12406,0,0,46
12407,0,0,29
12408,0,0,15
12409,0,0,20
12410,0,0,16
12411,8,0,348
12412,0,0,65
12413,0,0,112
12414,1,0,12
12415,2,0,50
12500,0,0,73
12501,21,0,46
12502,0,0,14
12503,191,0,1068
12504,0,0,19
12505,0,0,42
12506,0,0,31
12507,0,0,46
12508,0,0,15
12509,0,0,19
12510,9,0,794
12511,0,0,56
12512,0,0,56
12513,0,0,18
12514,2,0,233
12515,0,0,72
12600,1,0,82
12601,2,0,36
12602,0,0,52
12603,0,0,14
12604,3,0,62
12605,3,0,93
12606,0,0,43
12607,6,0,31
12608,0,0,50
12609,0,0,25
12610,0,0,29
12611,0,0,115
12612,0,0,8
12613,0,0,76
12614,0,0,18
12615,0,0,46
12700,0,0,70
12701,0,0,43
12702,0,0,17
12703,0,0,54
12704,0,0,129
12705,0,0,16
12706,13,0,81
12707,0,0,45
12708,0,0,10
12709,1,0,373
12710,0,0,16
12711,0,0,51
12712,0,0,20
12713,0,0,35
12714,0,0,36
12715,5,0,31
12800,0,0,80
12801,1,0,145
12802,0,0,242
12803,5,0,19
12804,0,0,66
12805,0,0,16
12806,0,0,56
12807,0,0,33
12808,0,0,32
12809,0,0,27
12810,0,0,12
12811,8,0,474
12812,1,0,375
12813,11,0,63
12814,0,0,14
12815,0,0,144
12900,0,0,203
12901,0,0,27
12902,0,0,36
12903,0,0,47
12904,0,0,26
12905,0,0,44
12906,0,0,72
12907,0,0,57
12908,5,0,55
12909,0,0,38
12910,0,0,59
12911,0,0,10
12912,0,0,115
12913,0,0,14
12914,0,0,170
12915,0,0,374
13000,0,0,6
13001,0,0,24
13002,0,0,2
13003,0,0,713
13004,0,0,41
13005,5,0,152
13006,10,0,214
13007,0,0,41
13008,0,0,30
13009,0,0,55
13010,0,0,20
13011,0,0,21
13012,0,0,74
13013,0,0,23
13014,0,0,76
13015,0,0,29
13100,0,0,67
13101,0,0,80
13102,0,0,26
13103,0,0,57
13104,0,0,68
13105,26,0,462
13106,0,0,73
13107,0,0,69
13108,0,0,146
13109,0,0,7
13110,0,0,19
13111,0,0,27
13112,0,0,66
13113,0,0,72
13114,0,0,142
13115,0,0,29
13200,110,0,2049
13201,0,0,237
13202,0,0,10
13203,0,0,110
13204,0,0,33
13205,0,0,41
13206,0,0,51
13207,0,0,52
13208,35,0,104
13209,3,0,28
13210,0,0,194
13211,0,0,50
13212,0,0,12
13213,0,0,110
13214,0,0,94
13215,25,0,304
13300,0,0,66
13301,0,0,55
13302,0,0,15
13303,0,0,41
13304,0,0,24
13305,2,0,31
13306,0,0,42
13307,3,0,40
13308,12,0,96
13309,10,0,106
13310,0,0,15
13311,23,0,147
13312,0,0,138
13313,0,0,17
13314,0,0,19
13315,0,0,32
13400,2,0,135
13401,11,0,400
13402,0,0,10
13403,0,0,40
13404,0,0,25
13405,0,0,41
13406,3,0,116
13407,0,0,62
13408,0,0,31
13409,6,0,17
13410,14,0,47
13411,0,0,29
13412,59,0,315
13413,0,0,49
13414,0,0,131
13415,0,0,4
13500,0,0,27
13501,0,0,66
13502,0,0,49
13503,1,0,82
13504,0,0,22
13505,0,0,9
13506,0,0,7
13507,31,0,134
13508,0,0,37
13509,0,0,19
13510,0,0,17
13511,34,0,1035
13512,0,0,16
13513,0,0,31
13514,1,0,28
13515,0,0,41
13600,19,0,214
13601,0,0,32
13602,0,0,13
13603,0,0,305
13604,0,0,69
13605,0,0,17
13606,0,0,12
13607,126,0,438
13608,0,0,17
13609,0,0,59
13610,0,0,11
13611,4,0,114
13612,0,0,16
13613,1,0,20
13614,0,0,23
13615,0,0,176
13700,0,0,131
13701,0,0,76
13702,0,0,45
13703,0,0,31
13704,1,0,92
13705,0,0,40
13706,23,0,333
13707,0,0,17
13708,0,0,263
13709,0,0,30
13710,0,0,72
13711,0,0,28
13712,0,0,33
13713,0,0,211
13714,0,0,27
13715,0,0,101
13800,11,0,402
13801,0,0,187
13802,423,0,1245
13803,0,0,39
13804,0,0,18
13805,0,0,54
13806,0,0,26
13807,0,0,38
13808,0,0,126
13809,0,0,38
13810,0,0,38
13811,0,0,45
13812,0,0,60
13813,0,0,60
13814,0,0,71
13815,20,0,45
13900,4,0,408
13901,11,0,91
13902,0,0,106
13903,0,0,18
13904,2,0,46
13905,0,0,15
13906,0,0,43
13907,0,0,42
13908,0,0,13
13909,0,0,36
13910,0,0,150
13911,0,0,37
13912,87,0,650
13913,0,0,92
13914,11,0,351
13915,0,0,28
14000,0,0,111
14001,2,0,170
14002,0,0,18
14003,0,0,147
14004,0,0,118
14005,1,0,96
14006,0,0,32
14007,0,0,22
14008,0,0,26
14009,0,0,8
14010,5,0,31
14011,0,0,306
14012,0,0,18
14013,0,0,57
14014,0,0,8
14015,216,0,51
14100,0,0,222
14101,0,0,56
14102,0,0,40
14103,0,0,34
14104,0,0,22
14105,0,0,130
14106,36,0,112
14107,0,0,84
14108,0,0,52
14109,0,0,21
14110,0,0,219
14111,0,0,33
14112,0,0,210
14113,0,0,35
14114,0,0,123
14115,0,0,14
14200,0,0,19
14201,0,0,76
14202,0,0,80
14203,0,0,28
14204,0,0,42
14205,0,0,81
14206,0,0,30
14207,11,0,180
14208,23,0,509
14209,0,0,14
14210,0,0,8
14211,0,0,18
14212,0,0,65
14213,4,0,28
14214,0,0,29
14215,0,0,52
14300,0,0,39
14301,5,0,29
14302,0,0,75
14303,11,0,110
14304,0,0,14
14305,2232,0,28730
14306,7,0,41
14307,0,0,21
14308,0,0,11
14309,0,0,14
14310,0,0,93
14311,2,0,97
14312,0,0,127
14313,1,0,17
14314,0,0,18
14315,14,0,410
14400,0,0,30
14401,0,0,25
14402,0,0,86
14403,0,0,76
14404,0,0,20
14405,0,0,12
14406,0,0,113
14407,0,0,6
14408,0,0,20
14409,0,0,9
14410,0,0,25
14411,42,0,139
14412,0,0,95
14413,5,0,155
14414,0,0,20
14415,0,0,18
14500,0,0,731
14501,0,0,299
14502,14,0,53
14503,0,0,16
14504,0,0,33
14505,0,0,17
14506,0,0,209
14507,0,0,34
14508,0,0,997
14509,0,0,68
14510,0,0,112
14511,0,0,18
14512,0,0,8
14513,0,0,76
14514,0,0,25
14515,0,0,42
14600,1,0,17
14601,0,0,15
14602,0,0,81
14603,0,0,24
14604,0,0,19
14605,0,0,30
14606,0,0,85
14607,0,0,39
14608,0,0,8
14609,0,0,13
14610,0,0,49
14611,229,0,74
14612,0,0,118
14613,3,0,85
14614,0,0,160
14615,0,0,62
14700,0,0,239
14701,4,0,107
14702,0,0,11
14703,0,0,342
14704,0,0,46
14705,0,0,44
14706,2,0,24
14707,0,0,16
14708,0,0,18
14709,29,0,376
14710,0,0,15
14711,2,0,16
14712,1,0,22
14713,0,0,23
14714,0,0,6
14715,0,0,28
14800,0,0,74
14801,0,0,29
14802,0,0,36
14803,0,0,61
14804,0,0,15
14805,4,0,26
14806,0,0,44
14807,0,0,19
14808,0,0,118
14809,7,0,80
14810,3,0,94
14811,0,0,33
14812,19,0,271
14813,0,0,26
14814,0,0,136
14815,0,0,208
14900,0,0,55
14901,5,0,43
14902,0,0,18
14903,0,0,61
14904,5,0,199
14905,2,0,35
14906,0,0,45
14907,0,0,175
14908,0,0,15
14909,0,0,21
14910,195,0,317
14911,0,0,17
14912,0,0,29
14913,11,0,16
14914,0,0,18
14915,0,0,63
15000,0,0,19
15001,0,0,21
15002,9,0,57
15003,0,0,47
15004,0,0,47
15005,0,0,27
15006,0,0,235
15007,0,0,71
15008,0,0,36
15009,0,0,52
15010,0,0,16
15011,0,0,21
15012,0,0,33
15013,0,0,41
15014,25,0,120
15015,0,0,3746
15100,0,0,200
15101,0,0,251
15102,0,0,11
15103,0,0,29
15104,0,0,152
15105,1,0,69
15106,0,0,54
15107,0,0,30
15108,7,0,56
15109,0,0,69
15110,0,0,175
15111,0,0,127
15112,34,0,193
15113,8,0,68
15114,24,0,504
15115,121,0,231
15200,58,0,147
15201,0,0,58
15202,0,0,48
15203,0,0,12
15204,5,0,153
15205,0,0,12
15206,0,0,70
15207,1,0,48
15208,0,0,34
15209,0,0,19
15210,0,0,26
15211,0,0,13
15212,0,0,17
15213,0,0,20
15214,0,0,13
15215,0,0,55
15300,0,0,29
15301,0,0,30
15302,4,0,119
15303,0,0,47
15304,0,0,43
15305,1,0,164
15306,0,0,34
15307,0,0,20
15308,0,0,148
15309,2,0,291
15310,0,0,9
15311,0,0,75
15312,1,0,34
15313,0,0,26
15314,0,0,73
15315,0,0,20
15400,2,0,39
15401,0,0,11
15402,0,0,20
15403,0,0,20
15404,0,0,10
15405,0,0,65
15406,0,0,20
15407,0,0,68
15408,0,0,56
15409,0,0,41
15410,0,0,46
15411,0,0,13
15412,0,0,108
15413,0,0,16
15414,0,0,24
15415,0,0,22
15500,0,0,34
15501,0,0,26
15502,0,0,32
15503,3,0,224
15504,0,0,133
15505,0,0,56
15506,0,0,13
15507,0,0,80
15508,0,0,20
15509,0,0,57
15510,0,0,92
15511,0,0,114
15512,0,0,203
15513,0,0,50
15514,0,0,44
15515,0,0,49
15600,33,0,961
15601,2,0,120
15602,0,0,20
15603,0,0,91
15604,54,0,249
15605,0,0,16
15606,0,0,12
15607,0,0,86
15608,0,0,25
15609,0,0,31
15610,0,0,17
15611,0,0,40
15612,0,0,22
15613,0,0,59
15614,0,0,26
15615,0,0,93
15700,0,0,85
15701,20,0,353
15702,0,0,29
15703,0,0,16
15704,0,0,4
15705,60,0,139
15706,0,0,53
15707,27,0,548
15708,0,0,74
15709,0,0,12
15710,0,0,37
15711,0,0,10
15712,0,0,34
15713,0,0,6
15714,0,0,144
15715,0,0,16
15800,0,0,78
15801,11,0,92
15802,0,0,50
15803,0,0,8
15804,0,0,22
15805,0,0,27
15806,0,0,22
15807,0,0,27
15808,0,0,30
15809,2,0,42
15810,0,0,53
15811,1,0,39
15812,5,0,120
15813,728,0,10168
15814,0,0,159
15815,0,0,39
15900,0,0,205
15901,0,0,53
15902,14,0,338
15903,0,0,226
15904,0,0,126
15905,0,0,25
15906,0,0,67
15907,0,0,12
15908,0,0,31
15909,0,0,43
15910,12,0,226
15911,0,0,13
15912,0,0,47
15913,3,0,18
15914,0,0,56
15915,0,0,17
16000,0,0,100
16001,1,0,55
16002,0,0,55
16003,0,0,8
16004,0,0,49
16005,1,0,24
16006,0,0,187
16007,0,0,90
16008,0,0,69
16009,6,0,221
16010,0,0,45
16011,13,0,688
16012,0,0,8
16013,0,0,30
16014,0,0,21
16015,3,0,23
16100,1,0,29
16101,0,0,26
16102,1,0,14
16103,4,0,114
16104,0,0,31
16105,4,0,34
16106,0,0,29
16107,0,0,15
16108,0,0,30
16109,55,0,1386
16110,0,0,91
16111,0,0,93
16112,0,0,139
16113,88,0,574
16114,0,0,45
16115,33,0,251
16200,0,0,38
16201,0,0,18
16202,0,0,15
16203,0,0,18
16204,4,0,94
16205,0,0,36
16206,0,0,67
16207,0,0,11
16208,0,0,112
16209,1,0,78
16210,0,0,80
16211,0,0,19
16212,0,0,33
16213,0,0,78
16214,0,0,84
16215,0,0,18
16300,0,0,273
16301,5,0,70
16302,0,0,53
16303,0,0,40
16304,0,0,165
16305,0,0,19
16306,0,0,11
16307,70,0,445
16308,3,0,43
16309,0,0,29
16310,0,0,56
16311,0,0,9
16312,0,0,164
16313,0,0,19
16314,32,0,114
16315,0,0,48
16400,51,0,156
16401,0,0,27
16402,0,0,17
16403,4,0,32
16404,20,0,883
16405,0,0,33
16406,0,0,35
16407,0,0,17
16408,0,0,78
16409,0,0,11
16410,0,0,24
16411,0,0,19
16412,0,0,12
16413,0,0,36
16414,0,0,242
16415,90,0,441
16500,0,0,30
16501,3,0,134
16502,20,0,279
16503,0,0,147
16504,0,0,14
16505,0,0,53
16506,8,0,15
16507,0,0,26
16508,0,0,25
16509,4,0,87
16510,0,0,49
16511,66,0,221
16512,1,0,175
16513,0,0,28
16514,0,0,125
16515,1,0,12
16600,0,0,101
16601,0,0,23
16602,0,0,74
16603,0,0,41
16604,0,0,76
16605,0,0,117
16606,0,0,17
16607,1,0,64
16608,0,0,15
16609,0,0,114
16610,0,0,7
16611,0,0,16
16612,0,0,74
16613,0,0,161
16614,17,0,105
16615,0,0,27
16700,0,0,28
16701,126,0,137
16702,0,0,32
16703,0,0,16
16704,0,0,134
16705,0,0,136
16706,9,0,191
16707,0,0,8
16708,0,0,20
16709,123,0,241
16710,0,0,42
16711,1,0,92
16712,1,0,97
16713,0,0,17
16714,0,0,47
16715,0,0,17
16800,0,0,4
16801,0,0,110
16802,0,0,58
16803,4,0,272
16804,0,0,14
16805,1,0,16
16806,4,0,16
16807,0,0,42
16808,0,0,19
16809,2,0,183
16810,0,0,11
16811,0,0,39
16812,0,0,15
16813,1,0,193
16814,0,0,31
16815,0,0,17
16900,0,0,25
16901,20,0,1302
16902,0,0,113
16903,0,0,206
16904,0,0,63
16905,0,0,11
16906,0,0,42
16907,0,0,17
16908,0,0,80
16909,1,0,30
16910,0,0,19
16911,0,0,185
16912,0,0,29
16913,0,0,7
16914,0,0,111
16915,0,0,26
17000,0,0,83
17001,0,0,43
17002,0,0,21
17003,1,0,82
17004,0,0,40
17005,0,0,16
17006,0,0,12
17007,0,0,12
17008,0,0,18
17009,0,0,26
17010,4,0,76
17011,0,0,48
17012,1,0,9
17013,20,0,887
17014,0,0,578
17015,0,0,14
17100,3,0,259
17101,8,0,139
17102,1,0,50
17103,0,0,142
17104,11,0,192
17105,0,0,143
17106,0,0,134
17107,0,0,14
17108,1,0,21
17109,0,0,33
17110,0,0,135
17111,11,0,48
17112,0,0,18
17113,2,0,625
17114,6,0,10
17115,0,0,61
17200,0,0,44
17201,0,0,24
17202,0,0,30
17203,0,0,48
17204,0,0,20
17205,6,0,32
17206,48,0,64
17207,0,0,62
17208,0,0,31
17209,0,0,12
17210,0,0,211
17211,0,0,66
17212,0,0,19
17213,12,0,30
17214,0,0,16
17215,0,0,77
17300,0,0,96
17301,0,0,29
17302,2,0,40
17303,51,0,766
17304,0,0,59
17305,0,0,20
17306,0,0,280
17307,0,0,17
17308,0,0,15
17309,0,0,265
17310,0,0,23
17311,0,0,17
17312,1,0,177
17313,59,0,783
17314,0,0,31
17315,0,0,99
17400,0,0,19
17401,0,0,10
17402,0,0,23
17403,0,0,71
17404,1,0,46
17405,5,0,879
17406,0,0,36
17407,4,0,28
17408,0,0,49
17409,0,0,36
17410,0,0,4
17411,48,0,167
17412,0,0,50
17413,9,0,180
17414,0,0,29
17415,0,0,41
17500,0,0,65
17501,0,0,26
17502,0,0,18
17503,16,0,236
17504,0,0,111
17505,0,0,72
17506,4,0,80
17507,11,0,26
17508,6,0,104
17509,0,0,21
17510,4,0,44
17511,0,0,48
17512,0,0,26
17513,2,0,143
17514,2,0,312
17515,0,0,34
17600,0,0,33
17601,0,0,88
17602,36,0,626
17603,0,0,37
17604,0,0,78
17605,0,0,111
17606,0,0,78
17607,0,0,25
17608,0,0,43
17609,0,0,30
17610,0,0,18
17611,0,0,45
17612,0,0,20
17613,0,0,28
17614,0,0,95
17615,24,0,510
17700,10,0,1119
17701,0,0,18
17702,0,0,20
17703,0,0,72
17704,0,0,175
17705,0,0,116
17706,0,0,67
17707,8,0,266
17708,0,0,112
17709,0,0,20
17710,15,0,22
17711,0,0,28
17712,2,0,71
17713,0,0,14
17714,1,0,55
17715,0,0,56
17800,5,0,35
17801,0,0,37
17802,0,0,97
17803,0,0,211
17804,3,0,29
17805,0,0,84
17806,0,0,81
17807,2,0,80
17808,0,0,20
17809,0,0,28
17810,0,0,24
17811,0,0,15
17812,0,0,84
17813,0,0,53
17814,0,0,56
17815,0,0,128
17900,0,0,288
17901,0,0,36
17902,0,0,80
17903,1,0,181
17904,18,0,187
17905,0,0,21
17906,0,0,23
17907,2,0,28
17908,0,0,35
17909,73,0,288
17910,0,0,45
17911,0,0,21
17912,0,0,55
17913,13,0,116
17914,24,0,267
17915,0,0,14
18000,0,0,16
18001,5,0,88
18002,6,0,59
18003,0,0,134
18004,0,0,10
18005,0,0,9
18006,2,0,30
18007,0,0,33
18008,0,0,43
18009,38,0,523
18010,8,0,538
18011,0,0,37
18012,6,0,100
18013,2,0,28
18014,0,0,29
18015,0,0,30
18100,0,0,110
18101,0,0,188
18102,26,0,244
18103,0,0,13
18104,0,0,44
18105,0,0,158
18106,0,0,28
18107,0,0,13
18108,6,0,38
18109,0,0,12
18110,0,0,33
18111,34,0,195
18112,0,0,25
18113,10,0,236
18114,0,0,21
18115,4,0,43
18200,0,0,49
18201,0,0,24
18202,0,0,83
18203,0,0,21
18204,0,0,29
18205,0,0,48
18206,0,0,1433
18207,6,0,14
18208,0,0,94
18209,0,0,13
18210,0,0,21
18211,0,0,81
18212,23,0,141
18213,0,0,52
18214,0,0,43
18215,0,0,33
18300,0,0,43
18301,0,0,48
18302,0,0,29
18303,0,0,35
18304,0,0,342
18305,7,0,229
18306,0,0,40
18307,0,0,43
18308,0,0,26
18309,0,0,4
18310,0,0,29
18311,0,0,98
18312,0,0,16
18313,0,0,8
18314,0,0,41
18315,0,0,25
18400,10,0,215
18401,0,0,70
18402,0,0,27
18403,1,0,84
18404,0,0,9
18405,2,0,72
18406,0,0,7
18407,0,0,38
18408,0,0,26
18409,8,0,167
18410,3,0,191
18411,0,0,18
18412,13,0,69
18413,0,0,59
18414,0,0,65
18415,0,0,180
18500,0,0,13
18501,0,0,16
18502,20,0,21
18503,0,0,48
18504,0,0,42
18505,0,0,21
18506,0,0,23
18507,31,0,255
18508,0,0,41
18509,15,0,130
18510,0,0,115
18511,1,0,67
18512,0,0,214
18513,0,0,103
18514,0,0,30
18515,0,0,117
18600,0,0,92
18601,18,0,80
18602,0,0,61
18603,8,0,51
18604,0,0,16
18605,12,0,171
18606,0,0,37
18607,0,0,111
18608,0,0,21
18609,0,0,87
18610,1,0,714
18611,0,0,195
18612,0,0,32
18613,0,0,20
18614,0,0,59
18615,0,0,28
18700,0,0,66
18701,0,0,82
18702,0,0,37
18703,0,0,10
18704,0,0,28
18705,0,0,49
18706,0,0,125
18707,0,0,44
18708,2,0,62
18709,0,0,159
18710,0,0,18
18711,0,0,50
18712,0,0,173
18713,0,0,60
18714,0,0,62
18715,0,0,41
18800,0,0,84
18801,14,0,275
18802,0,0,32
18803,0,0,1
18804,0,0,47
18805,13,0,31
18806,0,0,82
18807,2,0,67
18808,0,0,25
18809,54,0,73
18810,1,0,19
18811,0,0,143
18812,16,0,97
18813,0,0,16
18814,0,0,66
18815,140,0,1244
18900,0,0,25
18901,5,0,66
18902,0,0,138
18903,3,0,5
18904,0,0,19
18905,0,0,46
18906,4,0,152
18907,3722,0,36561
18908,5,0,42
18909,2,0,87
18910,0,0,18
18911,0,0,50
18912,8,0,208
18913,0,0,184
18914,4,0,62
18915,0,0,120
19000,1,0,45
19001,243,0,24
19002,0,0,24
19003,0,0,57
19004,0,0,64
19005,0,0,17
19006,0,0,23
19007,0,0,30
19008,0,0,60
19009,0,0,26
19010,0,0,224
19011,0,0,141
19012,0,0,19
19013,0,0,31
19014,0,0,13
19015,0,0,19
19100,0,0,13
19101,0,0,85
19102,0,0,34
19103,8,0,60
19104,0,0,5
19105,2,0,10
19106,0,0,8
19107,53,0,599
19108,0,0,58
19109,0,0,18
19110,1,0,1372
19111,0,0,82
19112,0,0,41
19113,41,0,45
19114,0,0,172
19115,0,0,117
19200,31,0,756
19201,0,0,30
19202,0,0,19
19203,0,0,64
19204,0,0,26
19205,0,0,35
19206,0,0,34
19207,0,0,6
19208,0,0,58
19209,0,0,63
19210,0,0,20
19211,0,0,69
19212,0,0,11
19213,0,0,11
19214,0,0,15
19215,0,0,10
19300,1,0,98
19301,0,0,36
19302,0,0,97
19303,4,0,205
19304,17,0,62
19305,0,0,40
19306,0,0,45
19307,0,0,61
19308,0,0,36
19309,0,0,17
19310,0,0,96
19311,0,0,227
19312,0,0,19
19313,0,0,28
19314,0,0,3
19315,0,0,56
19400,0,0,17
19401,0,0,51
19402,0,0,20
19403,0,0,20
19404,0,0,45
19405,0,0,44
19406,1,0,44
19407,0,0,31
19408,0,0,8
19409,60,0,156
19410,0,0,59
19411,0,0,19
19412,0,0,60
19413,2,0,122
19414,0,0,21
19415,0,0,13
19500,0,0,27
19501,0,0,49
19502,0,0,32
19503,0,0,32
19504,0,0,92
19505,9,0,3755
19506,0,0,32
19507,10,0,187
19508,0,0,34
19509,0,0,85
19510,0,0,16
19511,0,0,42
19512,0,0,76
19513,0,0,53
19514,0,0,31
19515,0,0,103
19600,6,0,39
19601,0,0,56
19602,3,0,10
19603,0,0,26
19604,29,0,30
19605,0,0,49
19606,0,0,749
19607,5,0,51
19608,0,0,24
19609,0,0,92
19610,1,0,97
19611,38,0,103
19612,22,0,80
19613,0,0,20
19614,0,0,197
19615,0,0,87
19700,0,0,30
19701,0,0,99
